cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50	alignment	twist	method	power	dataset	source_file	baseTau95	speedupTau95
1000000	50	0.999985	1e-06	1.5e-05	1e-06	0.953254	0.0	1.0	373.06	37.164383	0.355604	0.000149	39	129	29	81	85	10	31	56	57	66	26	40	28	21	22	20	41	19	25	32	31	31	22	20	118	27	26	80	54	12	57	39	23	55	167	122	23	110	70	55	42	19	18	100	40	27	9	39	75	27	vert.atpase6	tw0	rTBR	0.05	vert.atpase6.tw0	vert.atpase6.tw0.conv_rTBR_0.050000.tsv	765.0	2.0506084812094567
1000000	50	0.99999	1e-06	1e-05	1e-06	0.953254	0.0	1.0	328.2	30.543766	0.355202	0.000144	17	23	15	32	19	27	18	33	59	19	20	44	15	17	22	24	17	22	49	18	22	25	36	66	45	35	91	17	25	20	45	83	38	65	24	17	73	15	20	17	124	41	74	45	15	8	29	48	24	25	vert.atpase6	tw0	rTBR	0.1	vert.atpase6.tw0	vert.atpase6.tw0.conv_rTBR_0.100000.tsv	765.0	2.330895795246801
1000000	50	0.99999	1e-06	1e-05	1e-06	0.953254	0.0	1.0	277.16	21.929914	0.355317	0.000126	48	49	56	27	25	48	9	30	21	18	10	21	81	68	21	58	11	32	34	19	79	44	38	31	67	27	15	22	19	16	20	28	79	28	17	26	26	21	32	34	40	51	19	44	36	22	48	12	16	15	vert.atpase6	tw0	rTBR	0.2	vert.atpase6.tw0	vert.atpase6.tw0.conv_rTBR_0.200000.tsv	765.0	2.760138548131043
1000000	50	0.999991	1e-06	9e-06	1e-06	0.953254	0.0	1.0	236.16	22.725287	0.35517	0.000135	17	40	29	12	8	17	9	13	11	21	26	19	80	29	19	38	26	18	15	20	18	35	30	24	23	24	25	11	21	33	21	25	18	41	31	11	21	12	22	29	45	11	34	25	19	23	44	26	32	70	vert.atpase6	tw0	rTBR	0.3	vert.atpase6.tw0	vert.atpase6.tw0.conv_rTBR_0.300000.tsv	765.0	3.239329268292683
1000000	50	0.999992	1e-06	8e-06	1e-06	0.953254	0.0	1.0	226.66	17.589389	0.355079	0.000131	15	132	28	29	10	49	41	16	16	43	8	33	13	36	12	19	58	37	20	22	21	23	16	35	21	26	39	33	22	19	5	82	27	27	24	44	18	39	14	49	64	36	56	14	32	22	30	20	19	25	vert.atpase6	tw0	rTBR	0.4	vert.atpase6.tw0	vert.atpase6.tw0.conv_rTBR_0.400000.tsv	765.0	3.3750992676255183
1000000	50	0.999993	0.0	7e-06	0.0	0.953254	0.0	1.0	207.52	17.860348	0.355395	0.000124	37	18	10	19	21	26	47	20	19	25	18	28	21	20	42	20	25	28	35	19	17	12	28	26	22	25	10	24	41	29	15	33	21	41	26	29	43	19	19	19	20	22	22	26	29	27	20	18	43	27	vert.atpase6	tw0	rTBR	0.5	vert.atpase6.tw0	vert.atpase6.tw0.conv_rTBR_0.500000.tsv	765.0	3.68639167309175
1000000	50	0.999995	0.0	5e-06	0.0	0.972046	0.0	1.0	146.92	5.452791	0.244116	4.2e-05	68	50	112	70	63	51	53	89	65	68	45	33	58	87	63	104	72	98	31	128	89	90	91	89	45	70	50	62	60	83	73	86	117	51	86	32	104	92	39	53	58	39	69	55	67	88	51	64	78	52	vert.atpase6	tw5	MC3_NNI	0.0	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.000000.tsv	283.46	1.929349305744623
1000000	50	0.999995	0.0	5e-06	0.0	0.972046	0.0	1.0	104.64	7.161847	0.244174	3.6e-05	37	41	18	25	30	46	22	34	36	44	35	35	75	52	40	30	14	16	37	18	20	45	55	50	34	44	28	25	72	22	102	40	31	57	39	43	18	35	34	22	26	29	49	38	79	42	23	34	37	51	vert.atpase6	tw5	MC3_NNI	0.02	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.020000.tsv	283.46	2.708906727828746
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	73.88	5.480551	0.244262	3.1e-05	17	29	19	26	20	22	9	32	16	23	58	20	31	19	33	19	23	17	13	12	47	19	14	38	25	31	15	7	30	24	18	23	16	13	20	19	60	24	13	27	18	16	11	22	29	19	27	44	33	15	vert.atpase6	tw5	MC3_NNI	0.05	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.050000.tsv	283.46	3.836762317271251
1000000	50	0.999997	0.0	3e-06	0.0	0.972046	0.0	1.0	49.08	2.713359	0.24427	2.3e-05	12	16	13	17	18	22	13	26	12	19	15	14	16	17	26	25	25	22	15	33	11	17	15	16	12	10	14	16	13	15	16	20	36	18	17	17	23	21	25	14	22	24	19	14	14	24	23	18	20	16	vert.atpase6	tw5	MC3_NNI	0.1	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.100000.tsv	283.46	5.775468622656886
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	68.42	5.610347	0.24419	2.3e-05	23	24	27	9	31	8	11	10	26	13	15	10	16	56	14	16	30	35	76	43	20	8	52	17	11	14	36	23	53	13	30	13	13	21	13	153	21	36	17	75	35	21	15	11	15	7	13	15	18	18	vert.atpase6	tw5	MC3_NNI	0.2	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.200000.tsv	283.46	4.1429406606255474
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	471.96	141.003867	0.24412	4e-05	37	765	1669	65	28	31	36	26	948	357	31	20	805	6584	11	23	24	19	26	15	298	407	113	20	69	18	24	1846	16	11	281	180	11	13	1094	760	388	16	23	121	718	477	122	81	1428	25	81	162	1081	190	vert.atpase6	tw5	MC3_NNI	0.3	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.300000.tsv	283.46	0.6006017459106704
1000000	50	0.979997	0.02	0.020003	0.02	0.952605	0.019441	0.98	17540.918367	5106.205675	0.235126	0.004952	8	25198	103	184237	5395	41	-1	26	4065	4995	72481	3117	3906	908	15363	2364	3840	142572	4799	62997	13	2065	2062	14629	10268	4024	6675	25898	64928	6447	50090	433	57627	15043	17	896	4124	805	8067	140	3480	135	6	7036	24	6708	6664	7853	13375	1915	vert.atpase6	tw5	MC3_NNI	0.4	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.400000.tsv	283.46	0.016159929261929506
1000000	50	0.779994	0.059178	0.220006	0.059178	0.758196	0.057524	0.78	261137.307692	40755.322405	0.140716	0.013186	26	138819	436833	622883	-1	981523	199821	-1	708151	65979	-1	-1	285192	42317	66216	321046	275462	148104	588698	468477	154908	92134	210034	-1	30254	19675	37037	-1	281111	32614	-1	-1	-1	363059	264756	8877	143824	216657	245558	62753	-1	92237	239915	52075	661212	98535	896545	-1	586766	43187	vert.atpase6	tw5	MC3_NNI	0.5	vert.atpase6.tw5	vert.atpase6.tw5.conv_mc3_NNI_0.500000.tsv	283.46	0.0010854825857909533
1000000	50	0.999984	2e-06	1.6e-05	2e-06	0.972046	0.0	1.0	283.46	24.625509	0.244206	7e-05	101	112	70	139	129	118	70	80	55	68	118	165	150	31	93	145	107	119	133	98	57	283	94	53	52	81	196	104	129	149	125	66	110	98	76	126	82	215	72	82	68	107	80	70	137	58	135	150	35	127	vert.atpase6	tw5	NNI	0.0	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.000000.tsv	283.46	1.0
1000000	50	0.999991	1e-06	9e-06	1e-06	0.972046	0.0	1.0	177.16	13.888635	0.244213	6.7e-05	66	64	54	73	123	26	39	71	48	55	40	20	28	45	72	50	83	69	31	95	74	53	35	35	55	48	72	64	68	89	115	24	44	69	64	52	49	40	46	138	40	56	81	74	55	28	80	69	64	46	vert.atpase6	tw5	NNI	0.02	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.020000.tsv	283.46	1.600022578460149
1000000	50	0.999993	1e-06	7e-06	1e-06	0.972046	0.0	1.0	103.94	7.860904	0.24412	4.7e-05	28	20	42	27	48	25	24	23	31	42	24	31	40	27	53	29	15	43	54	29	12	29	66	18	64	19	21	31	40	36	34	25	42	40	32	13	27	20	28	24	57	54	33	16	38	26	64	43	16	42	vert.atpase6	tw5	NNI	0.05	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.050000.tsv	283.46	2.727150279007119
1000000	50	0.999995	0.0	5e-06	0.0	0.972046	0.0	1.0	78.54	6.539189	0.244261	3.8e-05	14	26	8	17	30	28	20	22	9	34	29	36	23	29	12	24	18	28	16	20	14	12	55	70	31	32	11	29	35	33	18	26	28	26	24	32	36	62	37	10	20	30	17	32	44	24	20	17	33	22	vert.atpase6	tw5	NNI	0.1	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.100000.tsv	283.46	3.6091163738222556
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	281.36	91.784311	0.244192	3.5e-05	50	18	25	23	43	18	10	49	139	82	13	16	104	22	474	97	11	39	111	19	40	39	8	16	24	177	57	874	362	1192	15	789	52	150	18	17	58	145	1514	39	26	37	29	754	10	32	13	4152	22	25	vert.atpase6	tw5	NNI	0.2	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.200000.tsv	283.46	1.007463747512084
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	21808.62	11358.435178	0.238906	0.002772	2051	79587	387	11	16	20566	632	56	2182	833	87	461	339	98890	3179	216	2493	3656	408	69	747	41	22939	3	490	15	1668	345655	13185	607	5530	1339	32	30	121	8	2284	62	450286	7	90	4100	2960	2917	4023	59	42	12395	391	530	vert.atpase6	tw5	NNI	0.3	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.300000.tsv	283.46	0.012997612870507167
1000000	50	0.899997	0.042857	0.100003	0.042857	0.874842	0.041659	0.9	56204.622222	13483.38785	0.207462	0.010315	-1	2185	8826	32740	5344	153365	10809	-1	32628	11627	242836	24369	5119	50797	747	42229	10651	122523	518	264862	3024	2504	11	15269	-1	297	9531	63186	75013	3818	5040	98419	10374	10066	238104	186459	4114	18535	47974	-1	340515	1457	31187	10739	309167	4247	2145	-1	6858	7733	vert.atpase6	tw5	NNI	0.4	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.400000.tsv	283.46	0.00504335744630352
1000000	50	0.459997	0.071199	0.540003	0.071199	0.447141	0.069209	0.46	284046.73913	61108.883171	0.080421	0.014174	84197	768357	79095	188670	-1	-1	-1	-1	-1	-1	46357	-1	-1	-1	222204	192886	-1	806702	370365	279894	-1	-1	319495	-1	-1	-1	117241	973244	10102	142055	-1	732136	-1	668202	-1	17100	-1	-1	-1	49533	72044	-1	200953	190528	-1	-1	895	-1	-1	-1	vert.atpase6	tw5	NNI	0.5	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI_0.500000.tsv	283.46	0.000997934357099831
1000000	50	0.999958	3e-06	4.2e-05	3e-06	0.972046	0.0	1.0	727.12	61.148782	0.244122	0.000145	121	51	54	83	113	164	357	76	117	176	222	147	185	93	410	91	177	124	122	694	433	158	160	126	46	236	106	59	224	247	329	126	258	251	278	185	175	116	346	133	281	62	167	32	623	273	321	363	259	66	vert.atpase6	tw5	NNI2	0.0	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.000000.tsv	283.46	0.389839366266916
1000000	50	0.999981	1e-06	1.9e-05	1e-06	0.972046	0.0	1.0	374.88	35.477796	0.244431	0.000119	133	162	204	61	85	86	49	65	151	51	40	62	69	165	24	116	153	82	25	58	98	74	95	46	30	21	45	101	37	65	40	73	133	64	65	31	43	28	168	152	100	208	33	37	46	118	158	90	16	144	vert.atpase6	tw5	NNI2	0.02	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.020000.tsv	283.46	0.7561352966282543
1000000	50	0.999991	1e-06	9e-06	1e-06	0.972046	0.0	1.0	201.88	16.815485	0.244217	7.6e-05	67	59	82	68	31	51	60	13	43	27	20	165	20	24	37	18	16	43	26	50	42	32	43	45	45	12	178	17	18	15	20	53	25	31	14	22	30	26	24	25	32	33	17	58	17	25	18	27	39	34	vert.atpase6	tw5	NNI2	0.05	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.050000.tsv	283.46	1.4041014464038042
1000000	50	0.999995	0.0	5e-06	0.0	0.972046	0.0	1.0	81.88	6.713109	0.244264	4.6e-05	11	48	18	13	17	24	19	9	15	4	12	9	17	32	19	13	13	6	15	9	13	36	50	18	10	13	18	26	30	31	7	31	24	8	6	17	27	8	17	30	12	40	5	11	7	11	16	21	39	8	vert.atpase6	tw5	NNI2	0.1	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.100000.tsv	283.46	3.461895456765999
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	48.52	4.393617	0.244193	2.8e-05	12	6	13	9	8	13	17	7	8	4	6	7	6	24	16	28	33	11	12	9	6	158	37	10	15	15	15	4	8	7	16	15	10	12	8	12	11	5	13	8	15	17	12	4	14	7	16	6	5	15	vert.atpase6	tw5	NNI2	0.2	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.200000.tsv	283.46	5.8421269579554815
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	1137.26	688.948873	0.243985	0.000171	105	8	10	8	31567	11	11	10	10	689	16	7	6	7	18	4	7	17	12	6	6	7	12	6	11	1128	8	9	5	10	12748	7	7	7933	5	9	5	713	10	17	8	11	9	9	6	6	11	10	3	16	vert.atpase6	tw5	NNI2	0.3	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.300000.tsv	283.46	0.2492481930253416
1000000	50	0.939996	0.033927	0.060004	0.033927	0.913723	0.032978	0.94	7849.744681	6613.729893	0.227799	0.00836	12596	-1	18	20	13431	-1	7	1113	11	21086	11	6	6	20	9	12	60	14	4	37	198	113	56	7	310787	3919	6	22	7	8	4	4	203	4	8	5	6	7	12	471	11	3	5	126	17	7	-1	16	3102	12	vert.atpase6	tw5	NNI2	0.4	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.400000.tsv	283.46	0.03611072863122591
1000000	50	0.599998	0.069985	0.400002	0.069985	0.583228	0.068029	0.6	33044.3	19776.571339	0.141725	0.01678	347	24	-1	5044	5	-1	-1	-1	807	-1	64	1990	297	568484	5	-1	157131	4833	6	12	25	24	1343	10094	-1	447	133553	-1	245	5553	-1	-1	-1	2829	3	-1	-1	26	-1	-1	9916	83287	69	9	-1	4099	-1	-1	-1	-1	vert.atpase6	tw5	NNI2	0.5	vert.atpase6.tw5	vert.atpase6.tw5.conv_NNI2_0.500000.tsv	283.46	0.008578181411014909
1000000	50	0.999948	5e-06	5.2e-05	5e-06	0.972046	0.0	1.0	880.52	79.477597	0.244198	0.000165	201	152	153	68	105	431	229	80	205	290	75	448	83	71	243	216	141	64	95	196	151	519	162	214	414	223	275	252	165	418	257	490	45	66	165	154	85	253	150	212	183	169	114	380	278	90	242	223	178	216	vert.atpase6	tw5	TBR	0.0	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.000000.tsv	283.46	0.321923408894744
1000000	50	0.999974	2e-06	2.6e-05	2e-06	0.972046	0.0	1.0	316.98	25.798441	0.244191	9e-05	80	166	38	69	69	48	180	48	131	90	48	76	24	63	74	56	18	37	143	77	159	82	74	163	72	126	60	194	40	46	75	125	63	124	33	52	43	61	46	134	134	23	104	255	73	126	69	146	79	130	vert.atpase6	tw5	TBR	0.02	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.020000.tsv	283.46	0.894252003280964
1000000	50	0.999988	1e-06	1.2e-05	1e-06	0.972046	0.0	1.0	154.9	14.29429	0.244248	6.7e-05	13	23	43	18	51	28	24	77	44	38	59	23	15	27	50	48	23	37	19	25	38	40	13	37	98	19	52	29	75	33	23	9	33	20	32	96	32	10	10	27	28	22	22	33	73	27	36	67	12	8	vert.atpase6	tw5	TBR	0.05	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.050000.tsv	283.46	1.829954809554551
1000000	50	0.999993	1e-06	7e-06	1e-06	0.972046	0.0	1.0	104.0	8.240814	0.244269	4.7e-05	10	8	21	16	16	48	10	5	14	11	12	8	45	16	36	11	8	33	22	21	25	16	57	10	5	17	36	24	6	17	14	9	14	43	35	27	58	46	33	12	7	17	37	10	9	13	16	43	5	14	vert.atpase6	tw5	TBR	0.1	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.100000.tsv	283.46	2.7255769230769227
1000000	50	0.999995	0.0	5e-06	0.0	0.972046	0.0	1.0	79.34	7.257233	0.244253	3.6e-05	23	9	6	12	8	13	9	10	4	12	30	33	6	9	19	7	10	19	34	7	4	19	6	20	5	3	8	44	8	7	11	27	5	4	9	7	13	8	13	23	13	7	16	6	10	15	3	6	4	10	vert.atpase6	tw5	TBR	0.2	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.200000.tsv	283.46	3.572724981094025
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	57.84	6.118914	0.244281	3.5e-05	4	5	26	12	3	6	7	6	5	5	20	9	27	5	5	5	8	7	12	6	3	4	19	6	11	6	4	5	6	27	20	12	8	5	13	4	7	15	5	5	14	9	18	21	6	9	19	10	7	10	vert.atpase6	tw5	TBR	0.3	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.300000.tsv	283.46	4.900760719225449
1000000	50	0.999996	0.0	4e-06	0.0	0.972046	0.0	1.0	63.7	6.523818	0.244227	3.3e-05	19	22	5	6	5	5	14	13	9	5	12	8	11	8	6	18	11	8	4	4	4	7	8	7	4	13	7	15	9	6	5	9	10	7	17	7	17	6	13	15	11	30	23	5	5	12	19	3	10	12	vert.atpase6	tw5	TBR	0.4	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.400000.tsv	283.46	4.449921507064364
1000000	50	0.999997	0.0	3e-06	0.0	0.972046	0.0	1.0	139.74	39.401852	0.244198	3.4e-05	105	8	12	20	8	1412	11	14	3	3	9	10	43	39	4	33	784	16	93	4	5	5	22	26	7	979	8	20	9	31	206	6	15	9	11	13	6	43	6	6	14	4	17	6	117	3	9	799	4	9	vert.atpase6	tw5	TBR	0.5	vert.atpase6.tw5	vert.atpase6.tw5.conv_TBR_0.500000.tsv	283.46	2.028481465578932
1000000	50	0.999946	5e-06	5.4e-05	5e-06	0.972046	0.0	1.0	760.3	57.325958	0.245232	0.000163	175	178	203	239	195	419	489	248	233	173	196	244	108	252	609	170	157	142	83	348	146	109	317	115	151	470	57	356	163	231	238	256	69	297	347	160	344	323	147	176	98	169	112	280	178	793	133	152	205	119	vert.atpase6	tw5	rTBR	0.0	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.000000.tsv	283.46	0.37282651584900695
1000000	50	0.999976	2e-06	2.4e-05	2e-06	0.972046	0.0	1.0	398.16	36.688366	0.245289	9.1e-05	75	20	66	93	15	66	146	77	78	43	98	83	31	44	56	89	39	89	55	42	85	31	84	163	46	46	122	137	17	23	175	37	110	95	61	78	49	39	30	90	67	42	58	43	142	101	36	95	123	81	vert.atpase6	tw5	rTBR	0.02	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.020000.tsv	283.46	0.7119248543299175
1000000	50	0.999986	2e-06	1.4e-05	2e-06	0.972046	0.0	1.0	184.32	15.381395	0.245138	6.9e-05	23	73	29	42	49	47	79	55	19	24	25	49	27	47	43	33	26	91	88	16	25	64	36	58	56	19	28	43	57	46	45	19	108	71	39	19	28	16	27	32	29	46	13	104	128	59	36	41	22	21	vert.atpase6	tw5	rTBR	0.05	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.050000.tsv	283.46	1.5378689236111112
1000000	50	0.999991	1e-06	9e-06	1e-06	0.972046	0.0	1.0	132.56	10.376196	0.24527	6.1e-05	66	62	55	28	8	14	16	42	25	39	40	10	14	42	25	41	67	65	33	53	12	20	21	17	30	16	37	29	14	19	28	48	33	8	27	16	37	30	13	13	48	32	19	55	10	17	44	23	119	18	vert.atpase6	tw5	rTBR	0.1	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.100000.tsv	283.46	2.138352444176222
1000000	50	0.999992	1e-06	8e-06	1e-06	0.972046	0.0	1.0	128.0	10.613853	0.245365	6.3e-05	53	41	12	24	34	22	43	23	38	18	37	45	18	52	27	35	11	16	14	27	10	28	18	51	21	12	24	15	39	25	12	21	28	20	14	33	13	22	30	25	25	23	15	13	24	33	21	58	20	67	vert.atpase6	tw5	rTBR	0.2	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.200000.tsv	283.46	2.21453125
1000000	50	0.999992	1e-06	8e-06	1e-06	0.972046	0.0	1.0	99.0	8.069545	0.245254	4.3e-05	14	17	43	23	27	19	14	40	24	25	45	15	23	20	28	19	47	12	40	13	22	21	23	20	23	44	14	23	17	32	35	34	32	54	16	31	15	21	12	43	16	22	24	20	26	14	9	72	77	45	vert.atpase6	tw5	rTBR	0.3	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.300000.tsv	283.46	2.863232323232323
1000000	50	0.999991	1e-06	9e-06	1e-06	0.972046	0.0	1.0	100.26	7.269214	0.245319	4.8e-05	24	28	19	11	40	11	17	24	20	15	56	54	46	16	19	15	7	18	16	25	9	22	50	54	24	69	19	26	24	15	19	30	14	18	15	13	30	23	80	46	19	13	19	22	45	17	12	17	21	7	vert.atpase6	tw5	rTBR	0.4	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.400000.tsv	283.46	2.8272491522042684
1000000	50	0.999992	1e-06	8e-06	1e-06	0.972046	0.0	1.0	81.48	6.792387	0.245257	4.1e-05	11	36	23	71	19	45	65	17	22	12	20	50	31	20	38	17	14	12	27	22	28	39	19	31	16	41	73	19	15	41	28	22	27	20	35	23	21	12	26	8	28	10	23	25	10	16	32	72	4	10	vert.atpase6	tw5	rTBR	0.5	vert.atpase6.tw5	vert.atpase6.tw5.conv_rTBR_0.500000.tsv	283.46	3.4788905252822775
1000000	50	0.999968	1e-06	3.2e-05	1e-06	0.967427	0.0	1.0	76.9	4.188249	0.935977	7.1e-05	84	30	44	39	62	88	69	50	136	64	40	75	56	113	82	63	26	103	137	77	49	37	105	64	85	80	103	63	89	54	76	94	114	77	74	48	109	88	68	85	99	50	47	58	69	81	86	185	87	83	vert.atpase8	tw0	MC3_NNI	0.0	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.000000.tsv	295.08	3.8371911573472035
1000000	50	0.999971	1e-06	2.9e-05	1e-06	0.967427	0.0	1.0	45.5	2.881362	0.935932	4.9e-05	40	135	38	42	38	40	71	41	28	55	33	56	35	24	33	50	54	32	38	34	22	48	18	32	29	46	43	89	24	34	37	37	62	43	41	49	56	20	76	82	52	45	28	51	23	67	43	62	60	39	vert.atpase8	tw0	MC3_NNI	0.02	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.020000.tsv	295.08	6.485274725274725
1000000	50	0.999971	1e-06	2.9e-05	1e-06	0.967427	0.0	1.0	35.4	1.852301	0.936067	5.3e-05	46	38	48	28	18	24	33	24	29	41	38	19	62	46	34	25	22	46	44	39	32	41	44	19	42	23	29	35	20	19	17	27	39	55	18	19	31	70	35	40	49	35	48	28	21	37	65	32	36	60	vert.atpase8	tw0	MC3_NNI	0.05	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.050000.tsv	295.08	8.335593220338984
1000000	50	0.999973	1e-06	2.7e-05	1e-06	0.967427	0.0	1.0	24.82	1.521731	0.936097	4.8e-05	18	28	21	35	56	38	32	22	24	26	11	21	30	10	10	20	14	44	24	24	36	36	9	22	16	34	41	15	37	17	11	19	31	18	18	31	27	23	17	30	15	22	17	17	21	48	17	18	23	47	vert.atpase8	tw0	MC3_NNI	0.1	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.100000.tsv	295.08	11.88879935535858
1000000	50	0.999977	1e-06	2.3e-05	1e-06	0.967427	0.0	1.0	66.56	11.29324	0.935927	3.9e-05	45	25	87	20	20	192	15	26	16	21	126	24	333	154	14	31	155	12	10	16	26	63	47	150	10	30	36	11	24	10	13	187	11	19	31	14	115	13	50	15	21	42	111	14	12	205	275	257	153	21	vert.atpase8	tw0	MC3_NNI	0.2	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.200000.tsv	295.08	4.433293269230769
1000000	50	0.999979	1e-06	2.1e-05	1e-06	0.967427	0.0	1.0	1509.08	423.458449	0.93462	0.000391	573	561	330	511	10	9022	340	2395	313	1282	15	17	4379	47	190	1153	48	5001	22	1171	422	1894	4158	25	24	713	488	693	7382	53	47	17	4159	30	42	5	9	77	14	57	239	344	39	44	10188	14610	56	44	2177	24	vert.atpase8	tw0	MC3_NNI	0.3	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.300000.tsv	295.08	0.19553635327484295
1000000	50	0.999906	4.4e-05	9.4e-05	4.4e-05	0.967427	0.0	1.0	159329.68	30698.079788	0.786521	0.028714	110894	29365	28590	44098	200104	24050	40	187491	757385	663	7	80417	507091	96714	197216	707928	33482	306729	68127	399492	41400	86027	835895	35	95994	14662	31300	296795	1624	16684	96939	146074	49	44794	171726	79833	53603	132218	190715	82878	6	38486	207100	268090	11955	810499	353745	24732	3151	49592	vert.atpase8	tw0	MC3_NNI	0.4	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.400000.tsv	295.08	0.001852008991670604
1000000	50	0.199903	0.057115	0.800097	0.057115	0.193485	0.055282	0.2	44160.3	42932.20111	0.179051	0.051741	187	-1	-1	-1	11	-1	-1	-1	-1	27	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	430512	610	-1	-1	-1	-1	-1	-1	108	-1	651	5318	-1	-1	-1	-1	4155	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	vert.atpase8	tw0	MC3_NNI	0.5	vert.atpase8.tw0	vert.atpase8.tw0.conv_mc3_NNI_0.500000.tsv	295.08	0.006682019823234896
